# PIMCID: N4-M100-cycle4-exchange
# START_CONFIG 000000
      0        0        1      5.925E+00      1.377E+01      1.014E+01         99        3        1        0
      0        1        1      8.059E+00      1.329E+01      9.794E+00         99        0        1        1
      0        2        1      9.735E+00      1.372E+01      1.006E+01         99        1        1        2
      0        3        1      1.212E+01      1.321E+01      1.028E+01         99        2        1        3
      1        0        1      6.220E+00      1.333E+01      9.809E+00          0        0        2        0
      1        1        1      7.830E+00      1.338E+01      1.001E+01          0        1        2        1
      1        2        1      9.979E+00      1.337E+01      1.007E+01          0        2        2        2
      1        3        1      1.180E+01      1.338E+01      9.920E+00          0        3        2        3
      2        0        1      6.014E+00      1.367E+01      9.820E+00          1        0        3        0
      2        1        1      8.049E+00      1.356E+01      9.728E+00          1        1        3        1
      2        2        1      1.010E+01      1.330E+01      9.739E+00          1        2        3        2
      2        3        1      1.231E+01      1.378E+01      1.019E+01          1        3        3        3
      3        0        1      5.943E+00      1.326E+01      1.011E+01          2        0        4        0
      3        1        1      8.025E+00      1.327E+01      9.997E+00          2        1        4        1
      3        2        1      9.781E+00      1.375E+01      9.855E+00          2        2        4        2
      3        3        1      1.216E+01      1.339E+01      1.001E+01          2        3        4        3
      4        0        1      6.109E+00      1.331E+01      1.028E+01          3        0        5        0
      4        1        1      8.246E+00      1.376E+01      1.024E+01          3        1        5        1
      4        2        1      1.014E+01      1.375E+01      9.753E+00          3        2        5        2
      4        3        1      1.190E+01      1.323E+01      9.895E+00          3        3        5        3
      5        0        1      6.034E+00      1.336E+01      1.020E+01          4        0        6        0
      5        1        1      8.015E+00      1.337E+01      1.003E+01          4        1        6        1
      5        2        1      9.886E+00      1.368E+01      9.745E+00          4        2        6        2
      5        3        1      1.239E+01      1.366E+01      9.819E+00          4        3        6        3
      6        0        1      5.825E+00      1.369E+01      1.012E+01          5        0        7        0
      6        1        1      8.259E+00      1.366E+01      9.744E+00          5        1        7        1
      6        2        1      1.004E+01      1.327E+01      1.022E+01          5        2        7        2
      6        3        1      1.220E+01      1.340E+01      9.738E+00          5        3        7        3
      7        0        1      6.028E+00      1.340E+01      1.014E+01          6        0        8        0
      7        1        1      8.224E+00      1.373E+01      9.983E+00          6        1        8        1
      7        2        1      9.913E+00      1.363E+01      1.016E+01          6        2        8        2
      7        3        1      1.218E+01      1.366E+01      9.996E+00          6        3        8        3
      8        0        1      6.175E+00      1.346E+01      9.715E+00          7        0        9        0
      8        1        1      7.926E+00      1.322E+01      1.008E+01          7        1        9        1
      8        2        1      1.005E+01      1.351E+01      1.024E+01          7        2        9        2
      8        3        1      1.201E+01      1.345E+01      1.015E+01          7        3        9        3
      9        0        1      6.019E+00      1.325E+01      9.874E+00          8        0       10        0
      9        1        1      7.979E+00      1.376E+01      1.018E+01          8        1       10        1
      9        2        1      1.026E+01      1.372E+01      1.018E+01          8        2       10        2
      9        3        1      1.199E+01      1.374E+01      1.002E+01          8        3       10        3
     10        0        1      6.386E+00      1.374E+01      9.891E+00          9        0       11        0
     10        1        1      7.968E+00      1.334E+01      9.956E+00          9        1       11        1
     10        2        1      1.039E+01      1.372E+01      9.704E+00          9        2       11        2
     10        3        1      1.221E+01      1.345E+01      9.833E+00          9        3       11        3
     11        0        1      5.994E+00      1.340E+01      1.027E+01         10        0       12        0
     11        1        1      8.116E+00      1.351E+01      1.012E+01         10        1       12        1
     11        2        1      1.014E+01      1.378E+01      1.028E+01         10        2       12        2
     11        3        1      1.207E+01      1.350E+01      9.881E+00         10        3       12        3
     12        0        1      6.113E+00      1.322E+01      1.007E+01         11        0       13        0
     12        1        1      8.244E+00      1.323E+01      9.867E+00         11        1       13        1
     12        2        1      1.049E+01      1.334E+01      9.787E+00         11        2       13        2
     12        3        1      1.224E+01      1.379E+01      9.845E+00         11        3       13        3
     13        0        1      6.366E+00      1.366E+01      9.843E+00         12        0       14        0
     13        1        1      8.400E+00      1.342E+01      1.008E+01         12        1       14        1
     13        2        1      1.034E+01      1.352E+01      9.754E+00         12        2       14        2
     13        3        1      1.246E+01      1.339E+01      9.812E+00         12        3       14        3
     14        0        1      6.007E+00      1.355E+01      1.011E+01         13        0       15        0
     14        1        1      7.993E+00      1.351E+01      9.836E+00         13        1       15        1
